date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2017-07-31 00:00:00,1.17462,1.17421,1.17494,1.17337,1.17477,1.17437,1.17576,1.17353,11541
2017-07-31 01:00:00,1.17421,1.1739,1.17453,1.1737,1.17437,1.17404,1.17468,1.17385,7547
2017-07-31 02:00:00,1.1739,1.17346,1.17431,1.17345,1.17404,1.17362,1.17445,1.1736,4614
2017-07-31 03:00:00,1.17346,1.17316,1.17369,1.17308,1.17362,1.17332,1.17384,1.17322,4613
2017-07-31 04:00:00,1.17316,1.17358,1.1736,1.17306,1.17332,1.17372,1.17375,1.17321,2596
2017-07-31 05:00:00,1.17358,1.1745,1.17468,1.17308,1.17372,1.17465,1.17484,1.17322,4574
2017-07-31 06:00:00,1.1745,1.17367,1.17461,1.17237,1.17465,1.17383,1.17478,1.17251,15988
2017-07-31 07:00:00,1.17367,1.17241,1.17377,1.17225,1.17383,1.17255,1.1739,1.17239,16648
2017-07-31 08:00:00,1.17241,1.17317,1.17336,1.17227,1.17255,1.17333,1.1735,1.17241,11700
2017-07-31 09:00:00,1.17317,1.17333,1.17439,1.17269,1.17333,1.17348,1.17453,1.17284,15276
2017-07-31 10:00:00,1.17333,1.17307,1.17369,1.17292,1.17348,1.17323,1.17383,1.17306,9435
2017-07-31 11:00:00,1.17307,1.1727,1.17343,1.17248,1.17323,1.17284,1.17356,1.17262,10693
2017-07-31 12:00:00,1.1727,1.1733,1.17346,1.17225,1.17284,1.17344,1.1736,1.17241,12407
2017-07-31 13:00:00,1.1733,1.17476,1.17508,1.17308,1.17344,1.17496,1.17522,1.17323,16969
2017-07-31 14:00:00,1.17476,1.17886,1.179,1.17454,1.17496,1.179,1.17916,1.17469,29257
2017-07-31 15:00:00,1.17886,1.18251,1.18297,1.1783,1.179,1.18268,1.18313,1.17846,27986
2017-07-31 16:00:00,1.18251,1.18101,1.18316,1.18048,1.18268,1.18115,1.1833,1.18063,19102
2017-07-31 17:00:00,1.18101,1.18133,1.18267,1.18074,1.18115,1.18149,1.18282,1.18089,13273
2017-07-31 18:00:00,1.18133,1.18299,1.18352,1.18123,1.18149,1.18313,1.18362,1.18139,11552
2017-07-31 19:00:00,1.18299,1.18358,1.18443,1.18281,1.18313,1.18372,1.18457,1.18294,12541
2017-07-31 20:00:00,1.18358,1.18407,1.18448,1.183,1.18372,1.18423,1.18468,1.18315,6600
2017-07-31 21:00:00,1.18407,1.18349,1.18437,1.18346,1.18423,1.18366,1.18459,1.18364,8071
2017-07-31 22:00:00,1.18349,1.18301,1.18359,1.18285,1.18366,1.18317,1.18375,1.18302,4848
2017-07-31 23:00:00,1.18301,1.18201,1.18317,1.18197,1.18317,1.18217,1.18331,1.18212,4956
2017-08-01 00:00:00,1.18201,1.18264,1.18293,1.18189,1.18217,1.1828,1.18307,1.18205,9004
2017-08-01 01:00:00,1.18264,1.18288,1.183,1.1819,1.1828,1.18302,1.18315,1.18205,7372
2017-08-01 02:00:00,1.18288,1.18271,1.18333,1.18255,1.18302,1.18284,1.18348,1.1827,7646
2017-08-01 03:00:00,1.18271,1.18256,1.1827,1.18222,1.18284,1.18271,1.18284,1.18237,3955
2017-08-01 04:00:00,1.18256,1.183,1.18332,1.18237,1.18271,1.18315,1.18347,1.18251,7431
2017-08-01 05:00:00,1.183,1.18195,1.18325,1.18188,1.18315,1.18211,1.18341,1.18205,5585
2017-08-01 06:00:00,1.18195,1.18201,1.183,1.18106,1.18211,1.18216,1.18317,1.1812,13708
2017-08-01 07:00:00,1.18201,1.18186,1.18221,1.18104,1.18216,1.182,1.18236,1.18119,14650
2017-08-01 08:00:00,1.18186,1.18206,1.18325,1.18145,1.182,1.18223,1.18341,1.18159,17544
2017-08-01 09:00:00,1.18206,1.18137,1.18232,1.18064,1.18223,1.18151,1.1825,1.18079,15560
2017-08-01 10:00:00,1.18137,1.18111,1.18171,1.18041,1.18151,1.18126,1.18185,1.18054,10435
2017-08-01 11:00:00,1.18111,1.18097,1.18219,1.18085,1.18126,1.18112,1.18235,1.181,11977
2017-08-01 12:00:00,1.18097,1.18167,1.18188,1.18056,1.18112,1.18182,1.18204,1.18068,21105
2017-08-01 13:00:00,1.18167,1.18227,1.18283,1.18063,1.18182,1.18269,1.18299,1.18077,21125
2017-08-01 14:00:00,1.18227,1.1809,1.18385,1.17843,1.18269,1.18105,1.184,1.17859,42253
2017-08-01 15:00:00,1.1809,1.17977,1.18134,1.17909,1.18105,1.17991,1.18149,1.17923,21528
2017-08-01 16:00:00,1.17977,1.18039,1.1805,1.17958,1.17991,1.18053,1.18065,1.17973,7820
2017-08-01 17:00:00,1.18039,1.18163,1.18369,1.18037,1.18053,1.18179,1.18377,1.18051,15725
2017-08-01 18:00:00,1.18163,1.18025,1.18191,1.17979,1.18179,1.18041,1.18206,1.17994,9487
2017-08-01 19:00:00,1.18025,1.17996,1.18044,1.17981,1.18041,1.18011,1.18059,1.17996,7293
2017-08-01 20:00:00,1.17996,1.18013,1.18025,1.17983,1.18011,1.18028,1.18044,1.17998,4023
2017-08-01 21:00:00,1.18013,1.18048,1.1807,1.17963,1.18028,1.18071,1.18117,1.18015,5044
2017-08-01 22:00:00,1.18048,1.18048,1.18124,1.18038,1.18071,1.18064,1.18139,1.18053,4389
2017-08-01 23:00:00,1.18048,1.18107,1.18123,1.18018,1.18064,1.18121,1.18135,1.18033,4317
2017-08-02 00:00:00,1.18107,1.18124,1.18169,1.18058,1.18121,1.1814,1.18185,1.18073,6268
2017-08-02 01:00:00,1.18124,1.17995,1.18135,1.17928,1.1814,1.18011,1.18151,1.17945,6714
2017-08-02 02:00:00,1.17995,1.18073,1.18083,1.17965,1.18011,1.18089,1.18098,1.17984,6840
2017-08-02 03:00:00,1.18073,1.18103,1.18164,1.18029,1.18089,1.18118,1.18178,1.18042,6222
2017-08-02 04:00:00,1.18103,1.18243,1.18281,1.18096,1.18118,1.18258,1.18295,1.1811,11166
2017-08-02 05:00:00,1.18243,1.18228,1.18294,1.18204,1.18258,1.18243,1.18309,1.18217,5058
2017-08-02 06:00:00,1.18228,1.18388,1.18434,1.18164,1.18243,1.18404,1.1845,1.18179,12614
2017-08-02 07:00:00,1.18388,1.18329,1.18401,1.1824,1.18404,1.18341,1.18417,1.18254,15155
2017-08-02 08:00:00,1.18329,1.18537,1.18679,1.18297,1.18341,1.18553,1.18693,1.18312,25184
2017-08-02 09:00:00,1.18537,1.1837,1.18584,1.18368,1.18553,1.18385,1.18598,1.18383,17204
2017-08-02 10:00:00,1.1837,1.18319,1.18375,1.18294,1.18385,1.18334,1.1839,1.18308,9624
2017-08-02 11:00:00,1.18319,1.18264,1.18369,1.18211,1.18334,1.18278,1.18383,1.18227,11240
2017-08-02 12:00:00,1.18264,1.1824,1.18379,1.18174,1.18278,1.18254,1.18393,1.18193,25798
2017-08-02 13:00:00,1.1824,1.18323,1.18334,1.18223,1.18254,1.18338,1.18349,1.18236,18595
2017-08-02 14:00:00,1.18323,1.18559,1.18573,1.18246,1.18338,1.18574,1.1859,1.18261,30671
2017-08-02 15:00:00,1.18559,1.18598,1.18706,1.18542,1.18574,1.18614,1.18722,1.18557,20541
2017-08-02 16:00:00,1.18598,1.18671,1.18703,1.18594,1.18614,1.18686,1.18718,1.1861,9960
2017-08-02 17:00:00,1.18671,1.18825,1.19096,1.18668,1.18686,1.18839,1.19116,1.18684,19630
2017-08-02 18:00:00,1.18825,1.18589,1.18827,1.18559,1.18839,1.18604,1.18842,1.18573,11792
2017-08-02 19:00:00,1.18589,1.18532,1.18603,1.18493,1.18604,1.18547,1.18618,1.18507,7459
2017-08-02 20:00:00,1.18532,1.1855,1.1857,1.18522,1.18547,1.18578,1.18584,1.18538,4338
2017-08-02 21:00:00,1.1855,1.18543,1.18596,1.18523,1.18578,1.1856,1.18619,1.18552,2956
2017-08-02 22:00:00,1.18543,1.18505,1.18575,1.18491,1.1856,1.18521,1.18591,1.1851,6606
2017-08-02 23:00:00,1.18505,1.18505,1.18525,1.18451,1.18521,1.18521,1.1854,1.18465,4093
2017-08-03 00:00:00,1.18505,1.18352,1.18513,1.1835,1.18521,1.18366,1.18529,1.18364,6289
2017-08-03 01:00:00,1.18352,1.1836,1.18467,1.1835,1.18366,1.18376,1.1848,1.18366,7169
2017-08-03 02:00:00,1.1836,1.18427,1.18431,1.18334,1.18376,1.18442,1.18446,1.1835,6929
2017-08-03 03:00:00,1.18427,1.18408,1.18481,1.18407,1.18442,1.18422,1.18496,1.18421,4328
2017-08-03 04:00:00,1.18408,1.18456,1.18472,1.18407,1.18422,1.18472,1.18487,1.18422,3035
2017-08-03 05:00:00,1.18456,1.18436,1.18562,1.18431,1.18472,1.18452,1.18578,1.18446,5475
2017-08-03 06:00:00,1.18436,1.18506,1.18528,1.1837,1.18452,1.18522,1.18542,1.18385,12185
2017-08-03 07:00:00,1.18506,1.18405,1.18561,1.18364,1.18522,1.18419,1.18578,1.18378,13449
2017-08-03 08:00:00,1.18405,1.18424,1.18427,1.18298,1.18419,1.1844,1.18441,1.18312,15298
2017-08-03 09:00:00,1.18424,1.18445,1.18498,1.18407,1.1844,1.18461,1.18513,1.18421,11849
2017-08-03 10:00:00,1.18445,1.18368,1.18468,1.18328,1.18461,1.18385,1.18483,1.18344,8637
2017-08-03 11:00:00,1.18368,1.18525,1.18579,1.18328,1.18385,1.1854,1.18592,1.18345,29438
2017-08-03 12:00:00,1.18525,1.18587,1.18734,1.18472,1.1854,1.18602,1.18751,1.18487,25395
2017-08-03 13:00:00,1.18587,1.1849,1.18587,1.18422,1.18602,1.18519,1.18602,1.18437,17235
2017-08-03 14:00:00,1.1849,1.18779,1.18923,1.18448,1.18519,1.18795,1.18939,1.18459,36191
2017-08-03 15:00:00,1.18779,1.18784,1.18881,1.18727,1.18795,1.18799,1.18897,1.18742,20020
2017-08-03 16:00:00,1.18784,1.18684,1.18835,1.18667,1.18799,1.18698,1.1885,1.18683,11031
2017-08-03 17:00:00,1.18684,1.1871,1.18713,1.18598,1.18698,1.18725,1.18727,1.18614,8340
2017-08-03 18:00:00,1.1871,1.18666,1.1877,1.18633,1.18725,1.18681,1.18785,1.18647,8387
2017-08-03 19:00:00,1.18666,1.18745,1.18881,1.18614,1.18681,1.1876,1.18896,1.1863,15989
2017-08-03 20:00:00,1.18745,1.18671,1.18807,1.18661,1.1876,1.18696,1.18818,1.1868,4587
2017-08-03 21:00:00,1.18671,1.18699,1.18727,1.18668,1.18696,1.18713,1.1875,1.187,4402
2017-08-03 22:00:00,1.18699,1.18766,1.18797,1.18698,1.18713,1.18782,1.18814,1.18712,3258
2017-08-03 23:00:00,1.18766,1.18816,1.18848,1.18739,1.18782,1.18831,1.18863,1.18754,4305
2017-08-04 00:00:00,1.18816,1.1876,1.18849,1.18753,1.18831,1.18775,1.18864,1.18767,5751
2017-08-04 01:00:00,1.1876,1.18761,1.18786,1.18704,1.18775,1.18776,1.18801,1.18718,6615
2017-08-04 02:00:00,1.18761,1.1874,1.18791,1.18712,1.18776,1.18756,1.18806,1.18727,5243
2017-08-04 03:00:00,1.1874,1.18788,1.18788,1.18734,1.18756,1.18802,1.18802,1.18749,3321
2017-08-04 04:00:00,1.18788,1.18789,1.18878,1.18767,1.18802,1.18805,1.18893,1.18782,5536
2017-08-04 05:00:00,1.18789,1.18833,1.18861,1.1877,1.18805,1.18851,1.18876,1.18783,4734
2017-08-04 06:00:00,1.18833,1.18843,1.18847,1.18731,1.18851,1.18858,1.18861,1.18748,8147
2017-08-04 07:00:00,1.18843,1.18814,1.18886,1.18753,1.18858,1.1883,1.189,1.18768,13207
2017-08-04 08:00:00,1.18814,1.18815,1.18873,1.18798,1.1883,1.18829,1.18887,1.18812,7956
2017-08-04 09:00:00,1.18815,1.18815,1.18843,1.18767,1.18829,1.1883,1.18858,1.18781,8073
2017-08-04 10:00:00,1.18815,1.18695,1.18824,1.18694,1.1883,1.1871,1.18837,1.18707,8044
2017-08-04 11:00:00,1.18695,1.18761,1.18761,1.18624,1.1871,1.18776,1.18776,1.18638,10209
2017-08-04 12:00:00,1.18761,1.18292,1.18762,1.18244,1.18776,1.18307,1.18777,1.18259,51807
2017-08-04 13:00:00,1.18292,1.17927,1.1845,1.17906,1.18307,1.17941,1.18466,1.17922,35372
2017-08-04 14:00:00,1.17927,1.17492,1.17927,1.17274,1.17941,1.17507,1.17943,1.1729,50258
2017-08-04 15:00:00,1.17492,1.17527,1.1764,1.17444,1.17507,1.17542,1.17655,1.17459,19576
2017-08-04 16:00:00,1.17527,1.17533,1.1758,1.17356,1.17542,1.17548,1.17593,1.17371,13353
2017-08-04 17:00:00,1.17533,1.17537,1.17633,1.17492,1.17548,1.17552,1.17647,1.17507,10214
2017-08-04 18:00:00,1.17537,1.17633,1.17666,1.17509,1.17552,1.17649,1.1768,1.17524,8745
2017-08-04 19:00:00,1.17633,1.17801,1.17809,1.17633,1.17649,1.17814,1.17823,1.1765,9570
2017-08-04 20:00:00,1.17801,1.17724,1.17824,1.17679,1.17814,1.17752,1.17838,1.17704,5355
2017-08-06 19:00:00,1.17724,1.17714,1.1779,1.17681,1.17752,1.17787,1.17866,1.17729,193
2017-08-06 20:00:00,1.17714,1.17705,1.1773,1.17702,1.17787,1.17763,1.1777,1.17736,205
2017-08-06 21:00:00,1.17705,1.17738,1.17745,1.17696,1.17763,1.17765,1.17793,1.17733,1084
2017-08-06 22:00:00,1.17738,1.17854,1.17924,1.17696,1.17765,1.17872,1.17949,1.1772,8836
2017-08-06 23:00:00,1.17854,1.17763,1.17911,1.1776,1.17872,1.17779,1.17932,1.17776,6042
2017-08-07 00:00:00,1.17763,1.17852,1.17918,1.1776,1.17779,1.17867,1.17933,1.17775,9365
2017-08-07 01:00:00,1.17852,1.17921,1.17925,1.17835,1.17867,1.17936,1.17939,1.1785,7591
2017-08-07 02:00:00,1.17921,1.17928,1.17995,1.17908,1.17936,1.17943,1.18011,1.17923,4616
2017-08-07 03:00:00,1.17928,1.17978,1.18012,1.17923,1.17943,1.17994,1.18027,1.17937,3152
2017-08-07 04:00:00,1.17978,1.17943,1.17998,1.17943,1.17994,1.17957,1.18013,1.17957,2539
2017-08-07 05:00:00,1.17943,1.1784,1.17959,1.17832,1.17957,1.17856,1.17974,1.17847,3632
2017-08-07 06:00:00,1.1784,1.17845,1.17924,1.17803,1.17856,1.17858,1.17936,1.17818,10433
2017-08-07 07:00:00,1.17845,1.18093,1.18134,1.17773,1.17858,1.18106,1.1815,1.17788,20048
2017-08-07 08:00:00,1.18093,1.17976,1.18113,1.17954,1.18106,1.17991,1.18127,1.17968,14871
2017-08-07 09:00:00,1.17976,1.18016,1.18046,1.17891,1.17991,1.18031,1.18061,1.17906,11095
2017-08-07 10:00:00,1.18016,1.17973,1.18045,1.1794,1.18031,1.17987,1.18056,1.17956,9212
2017-08-07 11:00:00,1.17973,1.18017,1.18077,1.17933,1.17987,1.18031,1.18092,1.17946,12444
2017-08-07 12:00:00,1.18017,1.17859,1.18039,1.17855,1.18031,1.17873,1.18053,1.17869,14481
2017-08-07 13:00:00,1.17859,1.17912,1.17937,1.17822,1.17873,1.17927,1.17952,1.17836,14515
2017-08-07 14:00:00,1.17912,1.17938,1.17977,1.17822,1.17927,1.17953,1.17993,1.17837,16384
2017-08-07 15:00:00,1.17938,1.17866,1.17954,1.1785,1.17953,1.17881,1.17969,1.17865,9520
2017-08-07 16:00:00,1.17866,1.17879,1.17898,1.17806,1.17881,1.17894,1.17912,1.17821,4943
2017-08-07 17:00:00,1.17879,1.17906,1.17958,1.17879,1.17894,1.17921,1.17972,1.17893,5669
2017-08-07 18:00:00,1.17906,1.17936,1.17945,1.17867,1.17921,1.17952,1.1796,1.1788,5273
2017-08-07 19:00:00,1.17936,1.17932,1.1796,1.17882,1.17952,1.17948,1.17975,1.17897,6201
2017-08-07 20:00:00,1.17932,1.17932,1.17963,1.17914,1.17948,1.17964,1.17977,1.17929,3064
2017-08-07 21:00:00,1.17932,1.17946,1.17973,1.17887,1.17964,1.1796,1.17999,1.17936,10440
2017-08-07 22:00:00,1.17946,1.17914,1.18005,1.17905,1.1796,1.17929,1.18019,1.1792,4984
2017-08-07 23:00:00,1.17914,1.1799,1.1801,1.17914,1.17929,1.18004,1.18025,1.17929,2315
2017-08-08 00:00:00,1.1799,1.18016,1.18045,1.17974,1.18004,1.18032,1.18058,1.17988,4276
2017-08-08 01:00:00,1.18016,1.18155,1.18233,1.18014,1.18032,1.18168,1.18247,1.18029,9360
2017-08-08 02:00:00,1.18155,1.18125,1.18168,1.18059,1.18168,1.18139,1.18183,1.18075,5639
2017-08-08 03:00:00,1.18125,1.18064,1.18156,1.18058,1.18139,1.18079,1.1817,1.18074,4096
2017-08-08 04:00:00,1.18064,1.18108,1.18147,1.18064,1.18079,1.18122,1.18161,1.18078,3652
2017-08-08 05:00:00,1.18108,1.18075,1.18145,1.18042,1.18122,1.1809,1.1816,1.18056,4476
2017-08-08 06:00:00,1.18075,1.18045,1.18123,1.18011,1.1809,1.1806,1.18138,1.18025,9142
2017-08-08 07:00:00,1.18045,1.18066,1.18174,1.18019,1.1806,1.18081,1.18189,1.18034,11854
2017-08-08 08:00:00,1.18066,1.18074,1.18149,1.18048,1.18081,1.18089,1.18165,1.18062,8507
2017-08-08 09:00:00,1.18074,1.18099,1.18137,1.18058,1.18089,1.18115,1.18151,1.18073,7978
2017-08-08 10:00:00,1.18099,1.18148,1.18177,1.18068,1.18115,1.18164,1.18193,1.18084,8637
2017-08-08 11:00:00,1.18148,1.18079,1.18163,1.18048,1.18164,1.18093,1.18177,1.18063,9401
2017-08-08 12:00:00,1.18079,1.18139,1.18169,1.18062,1.18093,1.18155,1.18183,1.18076,12068
2017-08-08 13:00:00,1.18139,1.18094,1.18153,1.18059,1.18155,1.18109,1.18167,1.18074,12601
2017-08-08 14:00:00,1.18094,1.17378,1.18115,1.17316,1.18109,1.17391,1.1813,1.17331,40039
2017-08-08 15:00:00,1.17378,1.17236,1.17503,1.17143,1.17391,1.1725,1.17516,1.1716,22990
2017-08-08 16:00:00,1.17236,1.17517,1.17535,1.17205,1.1725,1.17531,1.17549,1.1722,16881
2017-08-08 17:00:00,1.17517,1.17629,1.1769,1.17496,1.17531,1.17644,1.17706,1.17508,13243
2017-08-08 18:00:00,1.17629,1.17514,1.17634,1.175,1.17644,1.17529,1.1765,1.17515,8252
2017-08-08 19:00:00,1.17514,1.17485,1.17525,1.17395,1.17529,1.17499,1.17539,1.1741,12736
2017-08-08 20:00:00,1.17485,1.17517,1.17584,1.17462,1.17499,1.17544,1.17599,1.17477,6161
2017-08-08 21:00:00,1.17517,1.17489,1.17543,1.17439,1.17544,1.17507,1.17601,1.17473,7552
2017-08-08 22:00:00,1.17489,1.17585,1.17614,1.17427,1.17507,1.17601,1.17631,1.17449,6539
2017-08-08 23:00:00,1.17585,1.17535,1.17632,1.17516,1.17601,1.1755,1.17647,1.1753,4130
2017-08-09 00:00:00,1.17535,1.17426,1.17546,1.17328,1.1755,1.17441,1.17561,1.17343,12557
2017-08-09 01:00:00,1.17426,1.17351,1.17486,1.17284,1.17441,1.17366,1.17502,1.17299,10738
2017-08-09 02:00:00,1.17351,1.17336,1.17404,1.1718,1.17366,1.17352,1.17419,1.17193,11551
2017-08-09 03:00:00,1.17336,1.17324,1.17355,1.17273,1.17352,1.17339,1.17368,1.17288,6415
2017-08-09 04:00:00,1.17324,1.17368,1.1739,1.17318,1.17339,1.17383,1.17405,1.17333,4297
2017-08-09 05:00:00,1.17368,1.17402,1.17441,1.17352,1.17383,1.17417,1.17457,1.17365,5026
2017-08-09 06:00:00,1.17402,1.17443,1.17542,1.17343,1.17417,1.17458,1.17558,1.17358,15186
2017-08-09 07:00:00,1.17443,1.1742,1.17614,1.17353,1.17458,1.17435,1.17628,1.17367,21365
2017-08-09 08:00:00,1.1742,1.17312,1.17423,1.17214,1.17435,1.17327,1.17438,1.17228,21318
2017-08-09 09:00:00,1.17312,1.17395,1.17524,1.1729,1.17327,1.1741,1.17538,1.17305,16841
2017-08-09 10:00:00,1.17395,1.17356,1.17512,1.17319,1.1741,1.17371,1.17526,1.17336,12533
2017-08-09 11:00:00,1.17356,1.17386,1.17411,1.17311,1.17371,1.17401,1.17426,1.17326,13106
2017-08-09 12:00:00,1.17386,1.17442,1.17466,1.17249,1.17401,1.17458,1.17482,1.17264,29013
2017-08-09 13:00:00,1.17442,1.17109,1.17454,1.1688,1.17458,1.17125,1.17468,1.16898,37692
2017-08-09 14:00:00,1.17109,1.17426,1.17489,1.17078,1.17125,1.1744,1.17504,1.17094,32091
2017-08-09 15:00:00,1.17426,1.17473,1.17479,1.17294,1.1744,1.17488,1.17493,1.17309,15027
2017-08-09 16:00:00,1.17473,1.17437,1.17489,1.17351,1.17488,1.17452,1.17505,1.17364,8849
2017-08-09 17:00:00,1.17437,1.17515,1.17581,1.17389,1.17452,1.1753,1.17596,1.17404,11295
2017-08-09 18:00:00,1.17515,1.17512,1.17611,1.17496,1.1753,1.17527,1.17625,1.1751,9223
2017-08-09 19:00:00,1.17512,1.17552,1.17557,1.17489,1.17527,1.17566,1.17572,1.17503,6217
2017-08-09 20:00:00,1.17552,1.17563,1.17602,1.17527,1.17566,1.17588,1.17617,1.17542,4795
2017-08-09 21:00:00,1.17563,1.17589,1.17602,1.17546,1.17588,1.17606,1.17625,1.17572,5442
2017-08-09 22:00:00,1.17589,1.17617,1.17694,1.17553,1.17606,1.17634,1.17714,1.17572,4488
2017-08-09 23:00:00,1.17617,1.17624,1.17627,1.1757,1.17634,1.17639,1.17642,1.17585,2664
2017-08-10 00:00:00,1.17624,1.17564,1.1763,1.17508,1.17639,1.17579,1.17645,1.17522,8934
2017-08-10 01:00:00,1.17564,1.17529,1.17617,1.1747,1.17579,1.17544,1.17631,1.17484,8367
2017-08-10 02:00:00,1.17529,1.17475,1.17543,1.17407,1.17544,1.1749,1.17557,1.17421,6214
2017-08-10 03:00:00,1.17475,1.17379,1.17481,1.17322,1.1749,1.17394,1.17496,1.17338,5882
2017-08-10 04:00:00,1.17379,1.17352,1.17387,1.17314,1.17394,1.17367,1.17401,1.17329,5067
2017-08-10 05:00:00,1.17352,1.17332,1.17381,1.17259,1.17367,1.17347,1.17396,1.17274,7242
2017-08-10 06:00:00,1.17332,1.17309,1.17401,1.17294,1.17347,1.17325,1.17416,1.17306,10769
2017-08-10 07:00:00,1.17309,1.17197,1.1735,1.17148,1.17325,1.17213,1.17365,1.17163,19301
2017-08-10 08:00:00,1.17197,1.17221,1.17346,1.1719,1.17213,1.17237,1.17358,1.17204,14227
2017-08-10 09:00:00,1.17221,1.17107,1.17224,1.17073,1.17237,1.17122,1.17239,1.17087,14627
2017-08-10 10:00:00,1.17107,1.17231,1.17247,1.17034,1.17122,1.17246,1.17261,1.17049,12903
2017-08-10 11:00:00,1.17231,1.17246,1.17248,1.17125,1.17246,1.1726,1.17261,1.1714,12328
2017-08-10 12:00:00,1.17246,1.17406,1.17475,1.17238,1.1726,1.17422,1.17492,1.17253,26228
2017-08-10 13:00:00,1.17406,1.17355,1.17482,1.17297,1.17422,1.1737,1.17498,1.17312,25535
2017-08-10 14:00:00,1.17355,1.17488,1.17584,1.17169,1.1737,1.17502,1.17599,1.17184,38797
2017-08-10 15:00:00,1.17488,1.17501,1.1757,1.17401,1.17502,1.17515,1.17584,1.17416,19422
2017-08-10 16:00:00,1.17501,1.17558,1.17614,1.17478,1.17515,1.17573,1.17628,1.17492,15233
2017-08-10 17:00:00,1.17558,1.17549,1.17593,1.1751,1.17573,1.17563,1.17609,1.17524,10584
2017-08-10 18:00:00,1.17549,1.17693,1.17748,1.17518,1.17563,1.17705,1.1777,1.17533,10636
2017-08-10 19:00:00,1.17693,1.17728,1.17848,1.17688,1.17705,1.17743,1.1786,1.17701,14012
2017-08-10 20:00:00,1.17728,1.17718,1.17789,1.17709,1.17743,1.17741,1.17804,1.17722,5419
2017-08-10 21:00:00,1.17718,1.17708,1.17724,1.17662,1.17741,1.17727,1.17773,1.17684,8798
2017-08-10 22:00:00,1.17708,1.1765,1.17709,1.17644,1.17727,1.17663,1.17728,1.1766,3697
2017-08-10 23:00:00,1.1765,1.17694,1.17699,1.17629,1.17663,1.17708,1.17714,1.17645,2376
2017-08-11 00:00:00,1.17694,1.17714,1.17761,1.1767,1.17708,1.17729,1.17775,1.17686,5023
2017-08-11 01:00:00,1.17714,1.17693,1.17751,1.17644,1.17729,1.17706,1.17765,1.17659,7691
2017-08-11 02:00:00,1.17693,1.1768,1.17695,1.17608,1.17706,1.17695,1.1771,1.17622,5882
2017-08-11 03:00:00,1.1768,1.17745,1.1775,1.17661,1.17695,1.1776,1.17766,1.17675,5416
2017-08-11 04:00:00,1.17745,1.17738,1.17756,1.17712,1.1776,1.17754,1.17772,1.17726,4309
2017-08-11 05:00:00,1.17738,1.17636,1.17785,1.17633,1.17754,1.17651,1.17801,1.17648,6991
2017-08-11 06:00:00,1.17636,1.17587,1.17685,1.17544,1.17651,1.17602,1.177,1.17557,13285
2017-08-11 07:00:00,1.17587,1.17525,1.17606,1.1749,1.17602,1.17541,1.17621,1.17504,14067
2017-08-11 08:00:00,1.17525,1.17547,1.17642,1.17501,1.17541,1.17563,1.17657,1.17516,11687
2017-08-11 09:00:00,1.17547,1.17573,1.17575,1.1748,1.17563,1.17589,1.1759,1.17491,8251
2017-08-11 10:00:00,1.17573,1.17592,1.17733,1.17547,1.17589,1.17605,1.17747,1.17561,10275
2017-08-11 11:00:00,1.17592,1.17579,1.1772,1.1757,1.17605,1.17595,1.17733,1.17584,10061
2017-08-11 12:00:00,1.17579,1.18155,1.18346,1.17532,1.17595,1.18171,1.18362,1.17545,48444
2017-08-11 13:00:00,1.18155,1.17975,1.18293,1.17762,1.18171,1.1799,1.18308,1.17778,41837
2017-08-11 14:00:00,1.17975,1.17917,1.18092,1.17858,1.1799,1.17933,1.18107,1.17873,24403
2017-08-11 15:00:00,1.17917,1.18096,1.18101,1.17854,1.17933,1.18111,1.18115,1.17868,18414
2017-08-11 16:00:00,1.18096,1.18197,1.18213,1.18048,1.18111,1.18212,1.18228,1.18063,15130
2017-08-11 17:00:00,1.18197,1.18365,1.18469,1.18197,1.18212,1.18379,1.18486,1.18213,18468
2017-08-11 18:00:00,1.18365,1.18227,1.18385,1.18197,1.18379,1.18242,1.18399,1.1821,11960
2017-08-11 19:00:00,1.18227,1.18241,1.18285,1.18195,1.18242,1.18256,1.18299,1.18209,8894
2017-08-11 20:00:00,1.18241,1.18203,1.18246,1.18173,1.18256,1.18228,1.1826,1.18226,3917
2017-08-13 19:00:00,1.18203,1.18178,1.18215,1.18105,1.18228,1.18252,1.18276,1.1816,97
2017-08-13 20:00:00,1.18178,1.18142,1.18247,1.18131,1.18252,1.18243,1.18309,1.18204,148
2017-08-13 21:00:00,1.18142,1.18221,1.18266,1.18172,1.18243,1.18266,1.1834,1.18223,1345
2017-08-13 22:00:00,1.18221,1.18208,1.18237,1.1818,1.18266,1.18224,1.18264,1.18198,3389
2017-08-13 23:00:00,1.18208,1.18246,1.18259,1.18184,1.18224,1.1826,1.18273,1.18196,3188
2017-08-14 00:00:00,1.18246,1.18183,1.18285,1.18178,1.1826,1.18198,1.18301,1.18191,9487
2017-08-14 01:00:00,1.18183,1.18287,1.1834,1.18161,1.18198,1.18302,1.18355,1.18176,6854
2017-08-14 02:00:00,1.18287,1.18267,1.18331,1.18263,1.18302,1.18281,1.18346,1.18277,4818
2017-08-14 03:00:00,1.18267,1.18262,1.18308,1.18241,1.18281,1.18275,1.18323,1.18256,3829
2017-08-14 04:00:00,1.18262,1.18177,1.18267,1.1817,1.18275,1.18192,1.18282,1.18184,4915
